generation,avg_prey_survival,max_prey_survival,total_food,avg_predator_kills,max_predator_kills,total_kills,avg_prey_nodes,avg_prey_connections,avg_pred_nodes,avg_pred_connections,alive_prey_end,alive_pred_end,best_prey_raw_fitness,best_predator_raw_fitness,config_food_count,config_food_generation_frames,config_fps,config_generations,config_height,config_max_frames,config_pred_attack_cooldown,config_pred_hunger_cons,config_pred_max_energy,config_pred_max_hunger,config_pred_radius,config_pred_speed,config_pred_sprint_speed,config_prey_danger_radius,config_prey_hunger_cons,config_prey_max_energy,config_prey_max_hunger,config_prey_radius,config_prey_speed,config_prey_sprint_speed,config_render_n,config_width,config_prey_pop_size,config_predator_pop_size
110,310.88,600,216,3.5,5,35,5.52,5.42,3.0,65.6,7,6,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
111,332.48,600,253,3.0,6,30,5.06,4.64,3.0,65.7,9,7,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
112,340.68,600,234,2.5,5,25,4.68,4.84,3.0,65.7,11,5,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
113,313.92,600,197,2.8,5,28,4.78,5.6,3.1,65.8,7,5,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
114,351.68,600,232,2.5,5,25,4.76,5.92,3.4,65.5,14,5,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
115,289.12,600,201,3.0,6,30,4.86,6.04,3.7,65.5,7,5,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
116,291.06,600,225,3.5,5,35,5.12,6.76,4.0,65.4,7,8,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
117,306.7,600,219,3.3,6,33,5.08,6.24,4.0,64.8,8,6,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
118,347.18,600,203,2.4,5,24,5.14,6.42,4.0,64.2,8,5,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
119,286.68,600,226,3.3,5,33,5.38,7.02,4.0,63.1,6,7,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
120,287.9,600,215,3.9,5,39,5.34,7.04,4.0,64.1,4,9,63809.15,23224.99,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
121,289.6,600,211,3.4,5,34,5.08,6.32,4.0,63.3,3,8,63809.15,24491.05,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
122,263.64,600,209,4.0,5,40,5.32,6.9,4.0,63.6,1,9,63809.15,25271.09,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
123,297.12,600,212,4.1,6,41,5.22,6.62,4.0,62.5,6,8,63809.15,25271.09,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
124,280.22,600,192,4.2,5,42,4.62,5.64,4.0,62.7,2,10,63809.15,25271.09,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
125,283.66,600,212,3.7,5,37,5.0,5.9,3.9,62.3,2,7,63809.15,25380.01,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
126,280.24,600,233,4.0,5,40,5.16,6.0,4.0,62.5,4,9,63809.15,25380.01,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
127,251.12,586,189,4.3,5,43,5.48,6.92,4.1,62.5,0,9,63809.15,25380.01,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
128,296.72,600,202,3.1,5,31,5.16,6.12,4.4,62.4,5,7,63809.15,25380.01,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
129,272.2,600,189,3.8,5,38,5.16,6.14,4.3,61.4,2,8,63809.15,25380.01,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
130,291.68,600,183,3.1,5,31,4.82,5.52,4.7,61.7,5,7,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
131,263.08,600,173,3.5,6,35,4.54,5.36,4.6,62.3,4,6,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
132,295.96,600,215,3.9,6,39,4.62,5.22,4.7,62.8,5,8,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
133,277.06,600,211,3.9,6,39,4.28,5.0,4.7,61.6,2,9,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
134,247.56,600,167,4.0,6,40,3.98,4.44,5.0,61.9,2,9,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
135,278.16,600,220,4.4,6,44,3.94,4.32,5.0,60.1,2,8,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
136,256.84,579,179,4.3,5,43,4.0,4.58,5.0,59.0,0,10,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
137,310.88,600,224,3.7,5,37,4.02,4.8,5.0,57.7,5,10,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
138,232.78,498,182,4.3,5,43,4.04,4.46,5.0,57.5,0,10,63809.15,25638.96,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
139,240.18,583,195,4.3,6,43,3.86,4.56,5.0,57.6,0,9,63809.15,26008.25,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
140,271.52,600,210,4.1,6,41,3.72,4.3,4.9,57.9,2,9,63809.15,26008.25,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
141,268.32,600,220,3.8,5,38,3.38,4.3,5.0,56.5,1,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
142,248.66,494,164,4.1,5,41,3.3,4.14,5.0,56.2,0,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
143,246.26,501,135,3.5,5,35,3.2,3.94,5.0,56.6,0,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
144,247.16,523,169,4.4,5,44,3.1,3.94,5.0,55.8,0,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
145,275.22,600,200,3.4,5,34,3.02,3.62,4.9,55.7,3,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
146,276.46,600,217,4.2,6,42,3.18,4.26,5.1,55.6,2,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
147,309.68,600,230,3.9,5,39,3.02,3.64,5.0,55.0,4,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
148,246.94,600,183,3.9,5,39,3.32,3.74,5.0,54.7,1,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
149,266.36,600,169,3.1,5,31,3.24,3.78,5.0,53.9,2,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
150,276.48,600,187,3.9,5,39,3.22,3.3,5.1,53.9,1,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
151,267.7,590,219,4.2,5,42,3.44,3.36,5.0,53.7,0,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
152,253.02,600,186,3.9,5,39,3.32,3.38,5.1,52.2,3,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
153,280.64,600,216,4.0,6,40,3.22,3.64,4.9,52.5,2,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
154,258.0,600,202,4.1,5,41,3.16,3.06,4.9,51.9,4,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
155,259.24,600,183,3.8,5,38,3.22,2.98,5.0,53.0,1,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
156,283.42,600,222,4.3,6,43,3.12,3.0,5.1,53.1,4,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
157,253.06,600,190,3.9,5,39,3.04,2.86,5.0,52.8,2,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
158,287.24,600,213,4.0,5,40,3.18,3.2,5.0,53.2,3,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
159,277.3,598,209,4.6,6,46,3.0,2.98,5.1,53.2,0,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
160,246.78,600,169,3.8,5,38,3.02,2.64,5.0,51.7,2,5,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
161,277.76,600,215,3.7,5,37,3.06,2.84,5.0,51.2,8,7,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
162,267.54,600,201,4.2,6,42,3.02,2.72,5.0,51.6,1,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
163,255.14,600,191,4.3,6,43,3.02,2.66,5.0,51.8,1,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
164,285.72,600,190,3.7,5,37,3.02,2.76,5.1,51.6,5,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
165,259.72,600,194,4.1,5,41,3.0,3.02,5.5,51.5,1,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
166,301.96,600,235,3.7,5,37,3.04,2.88,5.5,52.1,8,7,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
167,274.36,600,214,3.6,6,36,3.04,2.76,5.0,51.2,5,7,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
168,287.98,600,219,4.4,6,44,3.04,2.68,5.0,51.4,2,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
169,251.86,600,177,4.1,5,41,3.2,3.12,5.1,50.9,3,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
170,261.62,600,214,3.8,5,38,3.24,3.18,5.0,51.0,2,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
171,279.12,600,205,3.7,5,37,3.38,3.3,5.0,50.0,2,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
172,254.68,587,175,4.6,6,46,3.22,3.22,5.1,50.8,0,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
173,265.78,600,206,4.2,5,42,3.28,3.56,5.0,50.3,3,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
174,276.54,600,202,3.7,5,37,3.4,3.64,5.1,50.6,6,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
175,260.92,600,216,4.3,5,43,3.2,3.32,5.0,50.4,2,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
176,239.52,600,188,4.2,6,42,3.02,3.02,5.0,49.2,1,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
177,251.7,600,188,3.9,6,39,3.06,2.66,5.0,49.7,3,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
178,248.8,600,186,3.9,5,39,3.1,2.98,5.0,50.5,2,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
179,235.92,525,172,4.2,5,42,3.0,2.9,5.0,50.0,0,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
180,282.44,600,170,4.3,6,43,3.0,3.1,4.9,49.7,1,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
181,282.54,600,203,4.6,6,46,3.06,3.26,5.0,50.0,1,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
182,300.46,600,201,4.0,5,40,3.06,2.9,4.9,49.6,4,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
183,267.24,600,227,4.4,6,44,3.04,2.74,5.0,49.0,2,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
184,274.02,600,189,4.3,5,43,3.02,2.64,5.0,48.7,3,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
185,263.18,600,213,4.2,6,42,3.32,3.1,5.0,48.6,4,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
186,271.4,590,192,4.1,5,41,3.3,3.0,5.1,48.0,0,9,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
187,264.92,600,196,4.2,5,42,3.4,3.24,5.1,47.3,2,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
188,247.18,600,214,4.5,5,45,3.54,3.84,5.0,47.5,1,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
189,248.54,600,182,3.8,5,38,3.58,3.96,4.9,47.3,3,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
190,247.7,600,192,3.9,6,39,3.5,3.6,5.0,46.9,1,8,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
191,268.6,600,206,4.3,5,43,3.5,3.72,5.0,46.4,1,10,63809.15,28818.84,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
192,285.32,600,186,3.8,5,38,3.44,3.44,5.0,46.0,2,8,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
193,269.56,600,214,4.0,5,40,3.3,3.28,5.0,46.4,2,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
194,261.96,600,153,3.9,6,39,3.38,3.72,4.9,46.0,2,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
195,287.76,600,225,3.8,5,38,3.38,3.6,5.0,46.1,6,8,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
196,236.06,534,162,4.3,5,43,3.4,3.52,5.0,46.1,0,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
197,230.4,540,166,4.2,5,42,3.04,2.64,5.1,46.1,0,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
198,262.12,600,201,4.0,5,40,3.0,2.62,5.8,47.7,1,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
199,286.5,600,207,4.0,5,40,3.0,3.0,5.1,46.2,6,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
200,277.24,600,233,4.3,6,43,3.04,2.84,5.4,47.0,3,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
201,274.14,600,222,3.7,5,37,3.04,3.0,4.7,45.9,5,8,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
202,265.12,600,205,4.0,5,40,3.12,3.18,3.9,45.0,3,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
203,245.86,533,165,3.7,5,37,3.14,3.02,4.0,46.0,0,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
204,260.54,600,184,4.1,5,41,3.22,3.06,4.0,46.3,2,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
205,276.52,600,232,4.2,6,42,3.54,3.78,4.0,46.1,5,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
206,270.78,600,208,4.3,5,43,3.78,4.16,3.6,45.8,2,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
207,226.94,535,117,3.5,4,35,3.62,4.12,4.1,45.9,0,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
208,273.18,600,198,3.6,5,36,3.56,3.9,4.2,46.4,4,7,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
209,241.76,600,186,4.0,5,40,3.92,4.86,4.9,47.3,2,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
210,275.36,600,229,3.9,5,39,4.32,5.36,5.0,46.9,5,7,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
211,243.8,600,183,3.9,5,39,4.44,5.42,5.0,47.0,2,8,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
212,251.18,534,172,4.3,5,43,4.48,5.56,4.9,47.4,0,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
213,261.62,588,150,3.9,5,39,4.1,4.86,5.1,46.9,0,8,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
214,251.9,600,175,4.0,6,40,4.32,5.62,5.0,46.9,1,8,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
215,247.42,574,177,4.1,6,41,3.94,4.92,4.9,47.0,0,8,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
216,257.38,600,185,4.1,5,41,3.88,4.58,5.0,47.3,1,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
217,262.56,600,222,4.0,5,40,3.96,4.92,5.1,47.0,2,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
218,261.38,600,192,4.0,6,40,3.84,4.78,5.0,47.1,2,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
219,248.12,600,192,3.9,5,39,3.96,4.6,5.1,47.3,2,10,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
220,285.76,600,212,4.0,6,40,3.84,4.12,5.1,47.1,4,9,63809.15,29236.13,30,60,60,500,600,600,100,0.45,140.0,140.0,9.0,3.5,7.0,180.0,0.45,200.0,120.0,8.0,4.0,8.5,100,800,50,10
